,ticker,reportedCurrency,cik,fillingDate,acceptedDate,calendarYear,period,revenue,costOfRevenue,grossProfit,grossProfitRatio,researchAndDevelopmentExpenses,generalAndAdministrativeExpenses,sellingAndMarketingExpenses,sellingGeneralAndAdministrativeExpenses,otherExpenses,operatingExpenses,costAndExpenses,interestIncome,interestExpense,depreciationAndAmortization,ebitda,ebitdaratio,operatingIncome,operatingIncomeRatio,totalOtherIncomeExpensesNet,incomeBeforeTax,incomeBeforeTaxRatio,incomeTaxExpense,netIncome,netIncomeRatio,eps,epsdiluted,weightedAverageShsOut,weightedAverageShsOutDil,link,finalLink,industry,symbol,cashAndCashEquivalents,shortTermInvestments,cashAndShortTermInvestments,netReceivables,inventory,otherCurrentAssets,totalCurrentAssets,propertyPlantEquipmentNet,goodwill,intangibleAssets,goodwillAndIntangibleAssets,longTermInvestments,taxAssets,otherNonCurrentAssets,totalNonCurrentAssets,otherAssets,totalAssets,accountPayables,shortTermDebt,taxPayables,deferredRevenue,otherCurrentLiabilities,totalCurrentLiabilities,longTermDebt,deferredRevenueNonCurrent,deferredTaxLiabilitiesNonCurrent,otherNonCurrentLiabilities,totalNonCurrentLiabilities,otherLiabilities,capitalLeaseObligations,totalLiabilities,preferredStock,commonStock,retainedEarnings,accumulatedOtherComprehensiveIncomeLoss,othertotalStockholdersEquity,totalStockholdersEquity,totalEquity,totalLiabilitiesAndStockholdersEquity,minorityInterest,totalLiabilitiesAndTotalEquity,totalInvestments,totalDebt,netDebt,deferredIncomeTax,stockBasedCompensation,changeInWorkingCapital,accountsReceivables,accountsPayables,otherWorkingCapital,otherNonCashItems,netCashProvidedByOperatingActivities,investmentsInPropertyPlantAndEquipment,acquisitionsNet,purchasesOfInvestments,salesMaturitiesOfInvestments,otherInvestingActivites,netCashUsedForInvestingActivites,debtRepayment,commonStockIssued,commonStockRepurchased,dividendsPaid,otherFinancingActivites,netCashUsedProvidedByFinancingActivities,effectOfForexChangesOnCash,netChangeInCash,cashAtEndOfPeriod,cashAtBeginningOfPeriod,operatingCashFlow,capitalExpenditure,freeCashFlow,priceBookValueRatio,priceToBookRatio,priceToSalesRatio,priceEarningsRatio,receivablesTurnover,priceToFreeCashFlowsRatio,priceToOperatingCashFlowsRatio,priceCashFlowRatio,priceEarningsToGrowthRatio,priceSalesRatio,dividendYield,enterpriseValueMultiple,priceFairValue,price,dcf,marketCap,eff_tax_rate,equity_ratio,debt_to_equity,debt_to_assets,interest_coverage,gross_profit_margin,operating_margin,return_on_equity,return_on_assets,Beta,RF_rate,cost_of_debt,cost_of_equity,wacc,sector
0,AAPL,,320193.0,,,2018.0,,265595000000.0,163756000000.0,101839000000.0,0.3834371882,14236000000.0,0.0,0.0,16705000000.0,0.0,30941000000.0,194697000000.0,5686000000.0,3240000000.0,10903000000.0,81801000000.0,0.3079914908,70898000000.0,0.2669402662,2005000000.0,72903000000.0,0.2744893541,13372000000.0,59531000000.0,0.2241420207,3.0,2.98,19821508000.0,20000436000.0,,,Consumer Electronics,,25913000000.0,40388000000.0,66301000000.0,48995000000.0,3956000000.0,12087000000.0,131339000000.0,41304000000.0,0.0,0.0,0.0,170799000000.0,0.0,22283000000.0,234386000000.0,0.0,365725000000.0,55888000000.0,20748000000.0,0.0,7543000000.0,32687000000.0,116866000000.0,93735000000.0,2797000000.0,426000000.0,57533000000.0,141712000000.0,0.0,0.0,258578000000.0,0.0,40201000000.0,70400000000.0,-3454000000.0,0.0,107147000000.0,107147000000.0,365725000000.0,0.0,365725000000.0,211187000000.0,114483000000.0,88570000000.0,-32590000000.0,5340000000.0,34694000000.0,-5322000000.0,9175000000.0,30013000000.0,-444000000.0,77434000000.0,-13313000000.0,-721000000.0,-73227000000.0,104072000000.0,-745000000.0,16066000000.0,-6500000000.0,669000000.0,-72738000000.0,-13712000000.0,4405000000.0,-87876000000.0,0.0,5624000000.0,25913000000.0,20289000000.0,77434000000.0,-13313000000.0,64121000000.0,9.815760051425716,9.815760051425716,3.959898500461647,17.666917105879477,5.42085927135422,16.40225888913322,13.582266733348543,13.582266733348543,6.099613989471128,3.959898500461647,0.013037576069411892,13.099961425339606,9.815760051425716,53.06,54.37,737287959540.0,0.18342180705869443,0.29297149497573316,2.4133013523477094,0.7070285050242668,20.745987654320988,0.38343718820007905,0.26694026619477024,55.56011834209077,0.16277530931710985,1.0618606228487029,0.0151,0.022,8.782568631076668,7.604554590699356,Technology
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.488907566008121,6.488907566008121,3.794457159499422,17.989671206400914,6.425980433380988,17.12140213177746,13.676823052622574,13.676823052622574,6.539267261272266,3.794457159499422,0.014680072500278113,12.605748964994847,6.488907566008121,,,,,,,,,,,,,,0.025699999999999997,,,,
2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.018690061936638,5.018690061936638,2.984812495667815,14.088077171915685,7.359944025393358,12.31238009322274,9.77822650937822,9.77822650937822,5.369934984839823,2.984812495667815,0.018876953872559415,9.684452862330902,5.018690061936638,,,,,,,,,,,,,,0.0165,,,,
3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.5569885298135375,5.5569885298135375,2.837876755774746,12.42188946278411,7.702435487591866,9.505207457592576,8.161523465851584,8.161523465851584,4.979419253791839,2.837876755774746,0.017430718278031162,8.36159240253115,5.5569885298135375,,,,,,,,,,,,,,0.0084,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.734394271369536,5.734394271369536,3.4992996405178345,16.189685593228486,6.715713288511702,12.818727009788727,10.712147736480457,10.712147736480457,6.864433459438412,3.4992996405178345,0.01739376551926448,10.69524983075498,5.734394271369536,,,,,,,,,,,,,,0.0063,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.9685824659990874,3.9685824659990874,2.8688455625283553,13.238501905978378,8.280122087108182,10.996061787210614,9.136406571977066,9.136406571977066,5.97446297400332,2.8688455625283553,0.021545359682992447,8.642115325545527,3.9685824659990874,,,,,,,,,,,,,,0.002,,,,
6,AMGN,,318154.0,,,2018.0,,23747000000.0,4101000000.0,19646000000.0,0.8273045016,3737000000.0,5332000000.0,0.0,5332000000.0,314000000.0,9383000000.0,13484000000.0,674000000.0,1392000000.0,2620000000.0,12883000000.0,0.5425106329,10263000000.0,0.4321809071,-718000000.0,9545000000.0,0.4019455089,1151000000.0,8394000000.0,0.3534762286,12.7,12.62,661000000.0,665000000.0,,,Drug Manufacturers—General,,6945000000.0,22359000000.0,29304000000.0,3580000000.0,2940000000.0,1794000000.0,37618000000.0,4958000000.0,14699000000.0,7443000000.0,22142000000.0,0.0,0.0,1698000000.0,28798000000.0,0.0,66416000000.0,1207000000.0,4419000000.0,0.0,0.0,7862000000.0,13488000000.0,29510000000.0,0.0,864000000.0,34802000000.0,40428000000.0,0.0,0.0,53916000000.0,0.0,31246000000.0,-17977000000.0,-769000000.0,0.0,12500000000.0,12500000000.0,66416000000.0,0.0,66416000000.0,22359000000.0,33929000000.0,26984000000.0,-363000000.0,311000000.0,622000000.0,-378000000.0,-143000000.0,1146000000.0,386000000.0,11296000000.0,-738000000.0,195000000.0,-18741000000.0,33768000000.0,-145000000.0,14339000000.0,-1121000000.0,0.0,-17794000000.0,-3507000000.0,-68000000.0,-22490000000.0,0.0,3145000000.0,6945000000.0,3800000000.0,11296000000.0,-738000000.0,10558000000.0,9.775396831728001,9.775396831728001,5.145595670888955,14.557119418227305,6.633240223463687,11.57344766021974,10.817321210747167,10.817321210747167,1.3246497708491531,5.145595670888955,0.02870062513364026,11.579326274672049,9.775396831728001,184.86,195.37,121084739999.0,0.12058669460450498,0.1882076608046254,4.31328,0.8117923391953746,6.372844827586207,0.8273045016212575,0.4321809070619447,67.152,0.12638520838352205,1.1848096894812468,0.0151,0.0274,9.797722655744343,7.658496924114186,Healthcare
7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.539335729301533,5.539335729301533,6.11923380206136,70.65102230586155,7.058696323756565,13.299569403909446,12.509472411496823,12.509472411496823,7.109842690746804,6.11923380206136,0.024066937158188844,13.32921384126478,5.539335729301533,,,,,,,,,,,,,,0.025699999999999997,,,,
8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.8665651728736408,3.8665651728736408,5.024297966143274,14.959030631908833,7.264139020537125,12.137610017820743,11.156425974463977,11.156425974463977,1.5403847622064712,5.024297966143274,0.02595364618167421,11.723230726340997,3.8665651728736408,,,,,,,,,,,,,,0.0165,,,,
9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.122399200249261,4.122399200249261,5.344351248296555,16.683864640524572,7.232721202003339,13.736276309990506,12.754140877007822,12.754140877007822,1.740964950098792,5.344351248296555,0.02069632657020941,12.80577200076916,4.122399200249261,,,,,,,,,,,,,,0.0084,,,,
